response_id,job_title,gender,age,switched_into_data_career,role_category,country_of_residence,average_of_current_salary,ethnicity,rating_salary,rating_work_life_balance,rating_coworkers,rating_management,rating_upward_mobility,rating_learning,top_priority_when_looking_for_new_job,Highest_Level_of_Education,diificulty_breaking_into_data,favourite_programming_language,industry
62a50eddf8d5efcc22fa1a4e,Business Analyst,Female,36,1,Business Analyst,United States,95500,White or Caucasian,8,9,7,7,7,9,Remote Work,Bachelors,Difficult,Python,Healthcare
62a511acbc6861bf3179178a,Data Engineer,Male,30,0,Data Engineer,United States,115500,White or Caucasian,8,6,5,2,3,2,Better Salary,Bachelors,Easy,Other:SQL,Healthcare
62a5177d18134ddc75d0e9d8,Student/Looking/None,Male,42,1,Student/Looking/None,Sudan,20000,Black or African American,0,2,2,3,3,4,Good Work/Life Balance,Masters,Neither easy nor difficult,R,Other
62a51aaacec54911e9cca93b,Data Analyst,Male,53,1,Data Analyst,Australia,95500,White or Caucasian,6,6,6,5,4,4,Remote Work,PhD,Easy,Other:DAX,Healthcare
62a51dc6575fa3a5ae8b09f3,Data Analyst,Male,25,0,Data Analyst,Kenya,20000,Other,1,7,4,10,10,10,Better Salary,High School,Neither easy nor difficult,Python,Finance
62a51fe0575fa3a5ae8b0c06,Data Analyst,Male,23,0,Data Analyst,Leba,20000,White or Caucasian,1,5,4,6,5,6,Better Salary,Bachelors,Neither easy nor difficult,Python,Healthcare
62a525aff8f75616458784dd,Data Analyst,Male,36,1,Data Analyst,Saudi Arabia,20000,Other,2,1,3,3,3,4,Better Salary,Bachelors,Difficult,Python,Other
62a52629b4da29969c654a94,Data Analyst,Male,32,1,Data Analyst,United Arab Emirates,53000,Other,NULL,NULL,NULL,NULL,NULL,6,Good Work/Life Balance,Bachelors,Easy,Other:Sql &  plsql,Healthcare
62a52725d8c00e9f541c3b4a,Data Analyst,Male,25,0,Data Analyst,United States,95500,Hispanic or Latino,3,6,4,2,2,3,Other (Please Specify):Challenging / exciting problems,Masters,Difficult,Python,Finance
62a5390cb4da29969c655ccc,Data Engineer,Female,35,1,Data Engineer,United Kingdom,53000,Asian or Asian American,4,4,3,4,4,5,Remote Work,Masters,Neither easy nor difficult,Python,Tech
62a53bc0bc6861bf31793947,Data Analyst,Male,26,1,Data Analyst,United States,75500,White or Caucasian,3,4,4,5,4,4,Better Salary,Bachelors,Very Easy,R,Other
62a53c84f3072dd8926495c9,Student/Looking/None,Male,22,0,Student/Looking/None,United States,20000,White or Caucasian,2,7,9,7,3,3,Remote Work,Bachelors,Difficult,Python,Tech
62a54bccf3072dd89264a13b,Data Scientist,Male,30,1,Data Scientist,Canada,95500,Asian or Asian American,6,8,10,9,6,8,Better Salary,Masters,Neither easy nor difficult,Python,Other
62a54f20d8c00e9f541c5cfa,Data Analyst,Male,36,1,Data Analyst,United States,75500,White or Caucasian,2,8,6,1,8,10,Better Salary,Masters,Neither easy nor difficult,Python,Logistics & Transport
62a552e1cf2555431732922d,Data Analyst,Female,30,1,Data Analyst,United States,75500,White or Caucasian,4,4,5,5,4,6,Other (Please Specify):All of the above,Masters,Neither easy nor difficult,R,Healthcare
62a557d10f8c8599d5b1a81c,Data Scientist,Male,29,1,Data Scientist,United States,115500,Asian or Asian American,9,8,10,10,10,10,Remote Work,Bachelors,Difficult,Python,Finance
62a55b05f8d5efcc22fa5b65,Business Intelligence Analyst,Male,30,1,Data Analyst,United States,75500,White or Caucasian,8,10,10,7,8,5,Other (Please Specify):Data Maturity,Masters,Difficult,R,Other
62a55fe1f8d5efcc22fa5fe4,Data Engineer,Male,24,0,Data Engineer,United States,53000,Black or African American,0,6,6,6,6,6,Better Salary,Bachelors,Very Easy,Python,Finance
62a56bc67dc029e2d66e86c0,Data Engineer,Male,33,1,Data Engineer,United States,225000,Asian or Asian American,3,3,4,4,3,5,Better Salary,Bachelors,Neither easy nor difficult,Other:Sql,Tech
62a57116f408bae018efd56a,Data Analyst,Female,42,0,Data Analyst,United States,115500,White or Caucasian,10,10,10,10,10,6,Better Salary,Bachelors,Easy,Python,Other
62a57263cec54911e9ccf648,Data Analyst,Female,36,1,Data Analyst,United States,53000,White or Caucasian,1,10,10,8,10,3,Better Salary,Bachelors,Neither easy nor difficult,Python,Healthcare
62a574b3b4da29969c658eb4,Data Analyst,Male,27,1,Data Analyst,United States,53000,White or Caucasian,2,3,7,6,5,6,Better Salary,Bachelors,Neither easy nor difficult,Python,Other
62a58b267dc029e2d66ea3f8,Data Analyst,Female,21,0,Data Analyst,India,20000,Asian or Asian American,8,7,8,7,7,9,Other (Please Specify):Opportunity to learn,Bachelors,Easy,Python,Tech
62a58d20575fa3a5ae8b6969,Data Analyst,Female,34,1,Data Analyst,Israel,53000,White or Caucasian,8,5,8,8,5,10,Remote Work,Masters,Difficult,Python,Healthcare
62a58faf2e54c9003e55ef2e,Student/Looking/None,Male,27,0,Student/Looking/None,Netherlands,20000,White or Caucasian,2,5,5,5,2,4,Better Salary,Bachelors,Difficult,Python,Education
62a5998fbc6861bf31798ef0,"BI consultant ",Male,27,1,BI / Analytics Developer,France,20000,White or Caucasian,7,8,8,8,8,7,Good Culture,Masters,Neither easy nor difficult,Python,Tech
62a59cd2cec54911e9cd251a,Student/Looking/None,Male,30,0,Student/Looking/None,Kenya,20000,Other,1,1,2,1,0,3,Good Work/Life Balance,Associates,Neither easy nor difficult,R,Education
62a59d007dc029e2d66eb8f9,Data Analyst,Female,33,1,Data Analyst,United States,75500,White or Caucasian,2,0,0,0,0,2,Better Salary,Bachelors,Difficult,Other:SQL,Other
62a5a124cec54911e9cd29f5,Data Analyst,Male,47,1,Data Analyst,India,95500,American Indian or Alaska Native,3,3,4,4,4,4,Good Culture,Masters,Difficult,Python,Finance
62a5a44b24a26260273af0fc,Data Analyst,Male,27,1,Data Analyst,United States,75500,Asian or Asian American,4,5,4,5,4,4,Other (Please Specify):Better work & remote salary,Masters,Difficult,Other:SQL,Retail & E-commerce
62a5a931cec54911e9cd3333,Data Analyst,Male,26,0,Data Analyst,India,20000,Asian or Asian American,6,7,8,7,6,7,Better Salary,Bachelors,Neither easy nor difficult,Python,Healthcare
62a5bea05d257a28a3106f7e,Data Analyst,Female,35,0,Data Analyst,India,20000,Asian or Asian American,2,3,2,5,5,6,Remote Work,Masters,Neither easy nor difficult,Python,Finance
62a5c571575fa3a5ae8baaa1,Data Analyst,Male,31,1,Data Analyst,United States,95500,Hispanic or Latino,0,1,1,0,0,0,Good Culture,Masters,Neither easy nor difficult,Python,Education
62a5cb12cf25554317330d69,Data Analyst,Male,25,1,Data Analyst,Zambia,20000,Black or African American,2,1,2,3,4,3,Remote Work,Bachelors,Difficult,Python,Education
62a5cba2575fa3a5ae8bb122,Data Engineer,Male,27,1,Data Engineer,United States,75500,White or Caucasian,3,10,8,8,10,10,Remote Work,Bachelors,Easy,Python,Government & Public Sector
62a5d350f3072dd892652c70,Data Analyst,Male,32,1,Data Analyst,Netherlands,53000,White or Caucasian,5,8,3,2,4,8,Good Culture,Bachelors,Neither easy nor difficult,Python,Tech
62a5db29cf2555431733248f,Student/Looking/None,Male,47,1,Student/Looking/None,Portugal,20000,White or Caucasian,0,3,3,3,3,6,Good Work/Life Balance,Bachelors,Difficult,Python,Government & Public Sector
62a5e69f24a26260273b42bf,DBA,Female,30,0,Other,United States,75500,Asian or Asian American,0,10,10,5,0,0,Good Work/Life Balance,Masters,Neither easy nor difficult,Python,Finance
62a5ea667dc029e2d66f153d,Data Analyst,Female,35,1,Data Analyst,United States,115500,Black or African American,8,6,6,7,9,10,Better Salary,Masters,Easy,Python,Government & Public Sector
62a5ebe05d257a28a310ac53,Data Analyst,Male,25,1,Data Analyst,United States,53000,Hispanic or Latino,6,9,5,7,8,9,Remote Work,High School,Difficult,Python,Finance
62a5edb2575fa3a5ae8bdba5,Data Steward,Male,27,0,Data Governance,United States,75500,White or Caucasian,3,6,6,6,6,6,Better Salary,Bachelors,Neither easy nor difficult,Python,Other
62a5edba0a77c1a77f68f1b5,Data Analyst,Female,27,1,Data Analyst,United States,53000,Black or African American,1,5,3,3,6,5,Remote Work,Masters,Difficult,R,Healthcare
62a5f332bc6861bf3179f631,Student/Looking/None,Female,23,0,Student/Looking/None,India,20000,Asian or Asian American,1,8,8,1,3,7,Better Salary,Masters,Very Easy,Python,Other
62a5f872bae91e4b8b861e53,Data Scientist,Male,18,0,Data Scientist,United States,53000,White or Caucasian,9,10,10,10,10,10,Good Culture,Bachelors,Neither easy nor difficult,Python,Other
62a609b8f8f75616458875b7,Data Analyst,Female,28,1,Data Analyst,Costa Rica,20000,Hispanic or Latino,8,10,9,6,8,9,Remote Work,Masters,Easy,Python,Healthcare
62a609c4bc6861bf317a10a3,Analytics Manager,Male,28,1,Management,United States,137500,White or Caucasian,7,6,8,8,8,7,Remote Work,Bachelors,Easy,Python,Healthcare
62a61076f8f7561645887ded,Student/Looking/None,Female,26,0,Student/Looking/None,United States,20000,American Indian or Alaska Native,0,0,0,0,0,0,Good Work/Life Balance,Bachelors,Easy,Python,Other
62a615fd18134ddc75d1f1fa,Student/Looking/None,Male,27,0,Student/Looking/None,Ghana,20000,Black or African American,0,0,3,0,0,8,Better Salary,Bachelors,Difficult,Python,Education
62a617c30a77c1a77f6925fc,Data Analyst,Female,22,0,Data Analyst,India,53000,Asian or Asian American,9,7,9,10,10,10,Good Work/Life Balance,Masters,Neither easy nor difficult,Python,Tech
62a618a9d8c00e9f541d3537,Data Analyst,Male,27,1,Data Analyst,United States,20000,White or Caucasian,0,8,7,6,3,9,Better Salary,High School,Very Difficult,R,Tech
62a61eb02e54c9003e5697f7,Data Engineer,Male,28,1,Data Engineer,India,20000,Asian or Asian American,5,7,6,8,7,7,Good Work/Life Balance,Bachelors,Neither easy nor difficult,Python,Other
62a6246df3072dd892659218,Data Analyst,Male,25,1,Data Analyst,Nigeria,20000,Black or African American,3,2,4,3,3,3,Better Salary,High School,Neither easy nor difficult,Python,Tech
62a62a7124a26260273b94fa,Data Analyst,Male,32,0,Data Analyst,United Kingdom,20000,Hispanic or Latino,2,6,6,7,7,9,Better Salary,Bachelors,Difficult,Python,Healthcare
62a631782e54c9003e56ac36,Student/Looking/None,Male,33,1,Student/Looking/None,Uruguay,20000,White or Caucasian,7,9,10,10,3,4,Remote Work,Bachelors,Easy,Other:SQL,Finance
62a633b4d8c00e9f541d54a4,Data Analyst,Male,23,0,Data Analyst,Canada,53000,Black or African American,5,6,5,2,3,3,Remote Work,Masters,Easy,Python,Government & Public Sector
62a639e05d257a28a3110ef5,Student/Looking/None,Female,40,1,Student/Looking/None,Nigeria,20000,Black or African American,4,5,4,4,5,6,Remote Work,Bachelors,Neither easy nor difficult,R,Finance
62a642690f8c8599d5b2ab37,Data Analyst,Female,28,1,Data Analyst,United Kingdom,53000,Asian or Asian American,7,9,9,9,7,9,Better Salary,Bachelors,Easy,Python,Other
62a64b4dd8c00e9f541d6d81,Data Analyst,Male,26,0,Data Analyst,Nigeria,20000,Black or African American,3,7,8,6,6,9,Remote Work,High School,Difficult,R,Government & Public Sector
62a64c6ecf2555431733a7a4,Technical consulta,Female,24,1,Other,India,20000,Asian or Asian American,3,5,5,4,3,2,Better Salary,Bachelors,Difficult,Python,Tech
62a654165d257a28a3112ac9,"Software Engineer, AI ",Female,40,1,Software Engineering,United States,95500,Other,7,5,5,8,8,8,Remote Work,Associates,Neither easy nor difficult,Python,Finance
62a65618d8c00e9f541d783a,Data Analyst,Male,26,1,Data Analyst,United States,75500,Black or African American,8,10,10,10,7,9,Better Salary,Bachelors,Neither easy nor difficult,Python,Consulting
62a65db824a26260273bc9ff,Data Scientist,Female,44,1,Data Scientist,United Kingdom,53000,White or Caucasian,8,8,10,10,10,10,Good Culture,Bachelors,Easy,Python,Consulting
62a66558cf2555431733c0f9,"Systems configuration ",Male,36,1,Other,United States,75500,White or Caucasian,7,9,8,8,6,6,Better Salary,Masters,Neither easy nor difficult,Python,Other
62a6772c18134ddc75d25895,"Business Analyst ",Male,30,1,Business Analyst,Costa Rica,20000,Hispanic or Latino,1,5,10,10,8,10,Better Salary,Bachelors,Neither easy nor difficult,Python,Other
62a68f1e0a77c1a77f69a381,Sales & marketing,Male,48,1,Other,Indonesia,20000,Other,3,3,3,2,2,2,Good Work/Life Balance,Masters,Very Easy,Python,Other
62a6a11a0a77c1a77f69b7cb,Data Analyst,Female,30,1,Data Analyst,Canada,53000,Asian or Asian American,1,4,1,2,2,3,Better Salary,Masters,Easy,Other:Php,Construction
62a6ac1524a26260273c1cd0,RF Engineer,Male,28,0,Software Engineering,India,20000,Other,3,8,8,5,3,5,Better Salary,Bachelors,Difficult,Python,Retail & E-commerce
62a6b0790a77c1a77f69cb15,Support Engineer,Male,25,0,Software Engineering,India,20000,Other,5,8,7,7,3,2,Better Salary,Bachelors,Difficult,Python,Tech
62a6bc6a18134ddc75d2a726,Analytics Engineer,Male,24,0,Data Engineer,United States,115500,American Indian or Alaska Native,6,5,4,4,3,4,Better Salary,Masters,Easy,Other:SQL,Tech
62a6c3d9cec54911e9ce7669,Data Analyst,Male,31,1,Data Analyst,United States,53000,Black or African American,5,10,7,7,4,8,Better Salary,Bachelors,Easy,Python,Other
62a6d037cec54911e9ce862a,Data Engineer,Male,23,0,Data Engineer,United Kingdom,20000,Other,3,3,8,9,5,3,Better Salary,Bachelors,Easy,Python,Government & Public Sector
62a6d2532e54c9003e575d9c,Data Analyst,Female,48,0,Data Analyst,United Kingdom,53000,White or Caucasian,1,4,4,1,1,4,Good Culture,Masters,Easy,Other:DAX,Other
62a6dbcad8c00e9f541e1050,Data Analyst,Male,28,1,Data Analyst,United States,75500,Black or African American,6,9,8,8,8,7,Better Salary,Bachelors,Neither easy nor difficult,Python,Healthcare
62a6e2815d257a28a311c8f9,Data Analyst,Male,32,1,Data Analyst,United Kingdom,53000,Hispanic or Latino,5,7,7,7,7,7,Better Salary,Masters,Difficult,Python,Retail & E-commerce
62a6ea03d8c00e9f541e3594,Data Scientist,Male,30,1,Data Scientist,Hong Kong,53000,Asian or Asian American,5,7,7,4,5,7,Better Salary,Bachelors,Neither easy nor difficult,Python,Finance
62a7029ff8f7561645899bae,Data Analyst,Male,32,1,Data Analyst,TUNISIA,20000,White or Caucasian,5,5,7,7,7,8,Good Work/Life Balance,Masters,Neither easy nor difficult,Python,Other
62a7047c24a26260273c9646,Data Analyst,Female,30,1,Data Analyst,Sri lanka,20000,Other,0,3,0,1,0,0,Good Culture,Masters,Easy,Python,Tech
62a70b55cec54911e9cedd98,Data Analyst,Female,35,1,Data Analyst,Spain,20000,White or Caucasian,4,2,5,2,4,4,Good Work/Life Balance,Masters,Neither easy nor difficult,Python,Other
62a71930bae91e4b8b878b2b,Student/Looking/None,Female,38,1,Student/Looking/None,United Kingdom,20000,Black or African American,NULL,NULL,NULL,NULL,NULL,10,Remote Work,Masters,Easy,R,Tech
62a73a37f8d5efcc22fcb724,Account manager,Female,30,1,Management,United States,75500,Asian or Asian American,6,6,7,7,6,7,Good Culture,Masters,Easy,Python,Retail & E-commerce
62a73aa824a26260273d0172,Data Analyst,Male,48,1,Data Analyst,United States,53000,White or Caucasian,3,3,5,4,4,4,Better Salary,Bachelors,Neither easy nor difficult,Python,Tech
62a73c5b0a77c1a77f6aba65,Data Analyst,Male,32,1,Data Analyst,Canada,75500,Asian or Asian American,5,8,5,5,5,4,Remote Work,Masters,Easy,Other:SAS SQL,Finance
62a749ebd8c00e9f541efa36,Incident Manager,Male,27,1,Management,India,53000,American Indian or Alaska Native,4,5,4,5,5,6,Good Work/Life Balance,Bachelors,Difficult,Python,Retail & E-commerce
62a74e28b4da29969c681108,Product owner,Male,27,0,Other,United Kingdom,53000,White or Caucasian,7,9,5,6,6,7,Other (Please Specify):The work,Masters,Easy,Python,Tech
62a758185d257a28a312bc94,Student/Looking/None,Male,24,0,Student/Looking/None,Kenya,20000,Other,8,7,6,7,8,10,Remote Work,Bachelors,Neither easy nor difficult,Python,Finance
62a75a5418134ddc75d3d2f1,Data Scientist,Male,42,1,Data Scientist,United States,187500,Asian or Asian American,9,9,9,9,8,8,Better Salary,PhD,Difficult,R,Finance
62a75ed0f8f75616458a5d1a,Business Analyst,Male,24,0,Business Analyst,United States,53000,Hispanic or Latino,8,6,6,8,7,8,Better Salary,Bachelors,Neither easy nor difficult,Python,Tech
62a75f1b575fa3a5ae8e0010,Database Developer,Male,23,1,Software Engineering,India,20000,Asian or Asian American,5,9,7,7,6,9,Better Salary,Bachelors,Easy,Python,Tech
62a764ffd8c00e9f541f3cc3,Data Analyst,Male,26,0,Data Analyst,India,20000,Asian or Asian American,7,9,8,8,4,2,Better Salary,Bachelors,Neither easy nor difficult,Python,Tech
62a76c962e54c9003e588661,Data Analyst,Male,32,0,Data Analyst,Germany,53000,Black or African American,5,6,6,2,2,3,Better Salary,Bachelors,Neither easy nor difficult,Other:SQL,Other
62a772da575fa3a5ae8e2a4a,"Presales Engineer ",Male,35,0,Software Engineering,Argentina,20000,White or Caucasian,4,3,2,0,0,0,Good Work/Life Balance,Bachelors,Neither easy nor difficult,Python,Retail & E-commerce
62a7738a2e54c9003e589598,Data Analyst,Male,41,1,Data Analyst,United States,115500,White or Caucasian,4,3,4,2,2,2,Good Work/Life Balance,High School,Easy,Python,Healthcare
62a77967f8d5efcc22fd4c81,Predictive Analyst,Male,25,0,Data Analyst,United States,53000,White or Caucasian,4,9,8,8,6,7,Better Salary,Masters,Neither easy nor difficult,Python,Education
62a77a37f8d5efcc22fd4e47,Data Analyst,Female,28,1,Data Analyst,United States,20000,Asian or Asian American,0,0,0,0,0,0,Better Salary,Masters,Very Difficult,Python,Construction
62a77cb7b4da29969c68743a,Data Analyst,Male,29,1,Data Analyst,United States,53000,White or Caucasian,3,6,5,5,5,6,Better Salary,Bachelors,Neither easy nor difficult,Python,Other
62a78743f8f75616458ab6bb,Student/Looking/None,Male,19,0,Student/Looking/None,United States,20000,White or Caucasian,8,10,6,7,8,8,Better Salary,High School,Neither easy nor difficult,Python,Retail & E-commerce
62a789015d257a28a3132977,Data Analyst,Male,27,1,Data Analyst,India,53000,Asian or Asian American,5,6,9,6,7,10,Better Salary,Bachelors,Neither easy nor difficult,Python,Other
62a78f3bf408bae018f2ef51,Student/Looking/None,Male,25,1,Student/Looking/None,Other/Not Specified,20000,White or Caucasian,8,9,9,7,8,8,Better Salary,Bachelors,Neither easy nor difficult,Python,Finance
62a7988bbae91e4b8b88b8ee,Data Analyst,Female,26,1,Data Analyst,Canada,53000,Asian or Asian American,6,10,10,10,10,8,Better Salary,Masters,Difficult,Python,Other
62a79c9c2e54c9003e58f0d5,Data Analyst,Male,25,1,Data Analyst,Spain,20000,White or Caucasian,3,4,5,5,4,5,Good Work/Life Balance,Bachelors,Difficult,Python,Healthcare
62a7b0ae0f8c8599d5b51cd0,Data Analyst,Male,25,1,Data Analyst,Portugal,20000,White or Caucasian,6,6,9,9,10,10,Remote Work,Bachelors,Neither easy nor difficult,Python,Other
62a7b283f8d5efcc22fdc189,Data Analyst,Male,26,1,Data Analyst,Liberia,20000,Black or African American,2,3,4,3,3,5,Good Work/Life Balance,Bachelors,Neither easy nor difficult,R,Healthcare
62a7b296f8d5efcc22fdc1ef,Data Analyst,Male,35,1,Data Analyst,United States,137500,White or Caucasian,8,8,7,6,7,9,Good Culture,Bachelors,Neither easy nor difficult,Python,Education
62a7bd0e5d257a28a313855c,Data Analyst,Male,29,1,Data Analyst,United States,95500,Black or African American,6,7,7,6,7,6,Remote Work,Masters,Difficult,Python,Retail & E-commerce
62a7be5e5d257a28a313876a,Data Analyst,Female,41,1,Data Analyst,United States,95500,Hispanic or Latino,7,6,5,4,3,6,Better Salary,Associates,Neither easy nor difficult,Python,Tech
62a7ce44575fa3a5ae8ece5f,Student/Looking/None,Female,22,0,Student/Looking/None,United States,20000,Hispanic or Latino,0,6,4,5,2,4,Remote Work,Bachelors,Very Difficult,Python,Education
62a7e1380f8c8599d5b55fcf,Data Analyst,Male,35,1,Data Analyst,United States,75500,Hispanic or Latino,2,6,6,4,3,3,Better Salary,Bachelors,Difficult,Other:None,Healthcare
62a7e2d024a26260273e4448,Data Analyst,Male,30,1,Data Analyst,Singapore,75500,Asian or Asian American,4,3,4,4,4,6,Better Salary,Bachelors,Very Difficult,Python,Finance
62a7ed9c0f8c8599d5b57132,Data Engineer,Male,37,0,Data Engineer,Canada,187500,Asian or Asian American,4,6,3,2,3,3,Good Culture,Bachelors,Neither easy nor difficult,Python,Government & Public Sector
62a7f09a0f8c8599d5b57526,Data Analyst,Female,28,1,Data Analyst,United States,75500,Black or African American,6,7,7,5,5,9,Better Salary,Masters,Difficult,Python,Other
62a7fb02f8d5efcc22fe2486,Data Analyst,Male,23,0,Data Analyst,United States,95500,White or Caucasian,7,5,6,6,4,6,Good Culture,High School,Neither easy nor difficult,Python,Government & Public Sector
62a816907dc029e2d6725a33,Student/Looking/None,Male,26,0,Student/Looking/None,United States,20000,Asian or Asian American,3,4,8,5,5,3,Better Salary,High School,Neither easy nor difficult,Python,Finance
62a84764bc6861bf317d7b86,Data Analyst,Male,25,0,Data Analyst,Australia,75500,Native Hawaiian or other Pacific Islander,2,4,4,3,4,4,Good Work/Life Balance,Bachelors,Neither easy nor difficult,Python,Logistics & Transport
62a84f9af408bae018f41e34,Data Analyst,Male,23,0,Data Analyst,India,20000,Asian or Asian American,0,1,2,1,1,1,Remote Work,Bachelors,Neither easy nor difficult,Python,Tech
62a85803f8d5efcc22fea92f,Student/Looking/None,Male,53,1,Student/Looking/None,Nigeria,20000,Black or African American,0,1,0,0,0,0,Good Culture,Bachelors,Neither easy nor difficult,Other:None at the moment,Other
62a8592f7dc029e2d672c0a8,Data Engineer,Female,33,1,Data Engineer,Romania,20000,White or Caucasian,4,6,6,3,7,9,Better Salary,Bachelors,Neither easy nor difficult,Python,Tech
62a8643bcec54911e9d14297,Student/Looking/None,Male,39,1,Student/Looking/None,Other/Not Specified,20000,Black or African American,3,5,5,4,5,6,Better Salary,High School,Difficult,R,Finance
62a8665c5d257a28a31474f7,Data Analyst,Female,22,1,Data Analyst,United Kingdom,20000,White or Caucasian,6,7,5,7,7,9,Better Salary,Bachelors,Difficult,Other:excel,Healthcare
62a868c5cf2555431737094b,Data Analyst,Male,24,0,Data Analyst,Germany,53000,White or Caucasian,4,7,7,7,5,5,Better Salary,Bachelors,Easy,Python,Finance
62a88e9ff8d5efcc22ff1eb6,Data Architect,Male,31,0,Data Architect,Canada,95500,White or Caucasian,5,1,3,1,4,5,Good Work/Life Balance,High School,Difficult,Python,Energy & Utilities
62a89e365d257a28a314fd36,Data Analyst,Male,25,1,Data Analyst,Aisa,20000,Asian or Asian American,0,0,0,0,0,0,Better Salary,Bachelors,Very Difficult,Python,Retail & E-commerce
62a8b6ffbae91e4b8b8aa5c2,Student/Looking/None,Male,25,0,Student/Looking/None,India,20000,Asian or Asian American,4,7,7,6,6,6,Better Salary,Bachelors,Neither easy nor difficult,R,Tech
62a8bf9e575fa3a5ae907617,Data Analyst,Male,23,0,Data Analyst,India,20000,Asian or Asian American,3,4,4,4,2,0,Good Work/Life Balance,Bachelors,Neither easy nor difficult,Python,Tech
62a8cd29bc6861bf317ea9a2,Ads operations,Male,23,1,Other,India,53000,Asian or Asian American,6,7,7,7,7,6,Other (Please Specify):Remote too,Bachelors,Neither easy nor difficult,Other:Sql,Marketing & Media
62a8f477f408bae018f5869d,Data Analyst,Male,40,0,Data Analyst,United States,95500,White or Caucasian,8,9,8,8,8,9,Better Salary,High School,Difficult,Python,Healthcare
62a8fcf5cf25554317384604,Data Analyst,Male,29,0,Data Analyst,United States,53000,Hispanic or Latino,5,6,6,2,0,4,Better Salary,Bachelors,Neither easy nor difficult,C/C++,Other
62a8fe9abc6861bf317f0c01,Data Analyst,Male,28,1,Data Analyst,India,20000,Other,1,7,5,5,4,4,Better Salary,Bachelors,Difficult,Python,Tech
62a9024d18134ddc75d6e76d,Data Analyst,Female,28,1,Data Analyst,United Kingdom,20000,Black or African American,3,6,6,4,6,3,Better Salary,Masters,Very Easy,R,Healthcare
62a95253bae91e4b8b8b91d9,Student/Looking/None,Female,26,1,Student/Looking/None,India,20000,Asian or Asian American,0,3,3,4,5,5,Good Work/Life Balance,Masters,Difficult,Python,Retail & E-commerce
62a960567dc029e2d6749dd8,Data Engineer,Male,30,0,Data Engineer,Netherlands,53000,White or Caucasian,6,8,8,5,5,5,Better Salary,Masters,Neither easy nor difficult,Python,Construction
62a9612bf8d5efcc22007c09,Data Analyst,Male,27,1,Data Analyst,Australia,75500,Asian or Asian American,5,9,7,9,8,9,Better Salary,Bachelors,Neither easy nor difficult,Other:SQL,Education
62a962380f8c8599d5b7e3fb,Data Analyst,Male,28,1,Data Analyst,Nigeria,20000,Black or African American,2,0,5,3,0,3,Remote Work,Bachelors,Very Difficult,Other:None,Retail & E-commerce
62a993537dc029e2d674e9b5,Data Analyst,Female,38,0,Data Analyst,Nigeria,75500,Black or African American,3,3,5,3,3,4,Good Work/Life Balance,Masters,Neither easy nor difficult,Python,Education
62a9bb81bc6861bf3180079c,Data Analyst,Male,22,0,Data Analyst,Mexico,20000,White or Caucasian,2,6,5,5,6,6,Good Culture,Bachelors,Easy,Python,Finance
62a9c880f408bae018f6aa1b,Data Analyst,Male,34,1,Data Analyst,United States,95500,Hispanic or Latino,7,8,9,9,9,9,Better Salary,Bachelors,Difficult,Python,Energy & Utilities
62a9e206f3072dd8926bce70,Data Analyst,Male,26,0,Data Analyst,Indonesia,20000,Asian or Asian American,3,8,8,5,7,9,Better Salary,Bachelors,Easy,Python,Tech
62a9f0172e54c9003e5cdc25,Data Analyst,Female,26,1,Data Analyst,Canada,75500,Asian or Asian American,5,9,7,7,8,9,Better Salary,Bachelors,Neither easy nor difficult,Python,Tech
62a9f8a4cf2555431739d694,Data Engineer,Male,25,0,Data Engineer,Greece,75500,Other,10,10,10,9,9,10,Remote Work,Bachelors,Difficult,Python,Education
62aa121dcec54911e9d446cc,Data Scientist,Male,34,1,Data Scientist,United States,137500,Black or African American,5,3,7,4,5,3,"Other (Please Specify):Collaboration ",Bachelors,Easy,Python,Tech
62aa1734f3072dd8926c4168,Power Bi Developer,Female,32,1,BI / Analytics Developer,Poland,53000,Hispanic or Latino,7,10,10,10,4,5,Good Work/Life Balance,Bachelors,Neither easy nor difficult,Other:DAX,Finance
62aa21e218134ddc75d8be11,Student/Looking/None,Male,24,0,Student/Looking/None,United States,20000,Black or African American,2,2,2,2,2,2,Better Salary,Associates,Difficult,R,Construction
62aa29852e54c9003e5d50b5,Data Engineer,Male,26,1,Data Engineer,Argentina,20000,Hispanic or Latino,7,3,3,2,5,9,Better Salary,Bachelors,Difficult,Python,Tech
62aa2f44bc6861bf3180fd06,Data Analyst,Female,32,1,Data Analyst,Sweden,53000,Black or African American,4,7,5,6,4,6,Better Salary,Masters,Difficult,Other:Sql,Retail & E-commerce
62aa3454bae91e4b8b8d3249,Data Scientist,Male,40,0,Data Scientist,Portugal,53000,White or Caucasian,5,1,7,1,1,2,Good Work/Life Balance,Masters,Neither easy nor difficult,R,Tech
62aa34e8f3072dd8926c7d56,Data Analyst,Male,27,0,Data Analyst,United States,20000,Black or African American,0,7,1,6,0,0,Better Salary,Bachelors,Easy,Python,Marketing & Media
62aa356ff8d5efcc22020832,Data Analyst,Male,28,1,Data Analyst,United States,75500,Black or African American,4,3,6,7,4,7,Better Salary,Masters,Easy,R,Tech
62aa3e6824a26260274264da,Data Analyst,Male,30,1,Data Analyst,Nigeria,20000,Other,1,9,5,5,1,1,Better Salary,Bachelors,Difficult,Python,Retail & E-commerce
